Nonlinear,solver,did,not,converge.,Trying,again,with,different,initial,guess
Still,did,not,converge,with,the,other,initial,guess,:(
Nonlinear,solver,did,not,converge.,Trying,again,with,different,initial,guess
Converged,with,the,new,initial,guess,:)
0,1,4.444070560382725e-02,7.875097427470641e-09,1.129000559043466e-01
1,1,2.361318904204594e-02,5.279048338517939e-02,4.720625265383149e-02
Nonlinear,solver,did,not,converge.,Trying,again,with,different,initial,guess
Converged,with,the,new,initial,guess,:)
2,1,1.658730823589225e-03,7.241021810132889e-08,4.480895484542613e-02
3,1,1.542893744336149e-04,1.653234721215985e-03,2.885897402607937e-02
4,1,8.465160770417739e-05,8.913887327007366e-12,1.518640371223430e-02
5,1,5.204255733166471e-05,8.453750298235828e-07,1.373651848847496e-02
6,1,2.591935001337217e-05,5.826454290049143e-11,1.022407993830788e-02
7,1,1.428482129549253e-05,2.166870305337692e-09,5.854018567311977e-03
8,1,1.157283452875066e-05,2.220446049250313e-14,3.375154622724486e-03
9,1,7.927390658736248e-06,3.509806288465822e-13,3.732606544853482e-03
10,1,5.901115192495360e-06,2.220446049250313e-14,2.304615219296826e-03
11,1,5.297598337805735e-06,2.220446049250313e-14,6.104950741941339e-04
12,1,5.251341970261342e-06,2.220446049250313e-14,1.016968780739948e-04
13,1,5.249739424991035e-06,2.220446049250313e-14,5.897115224312338e-05
14,1,5.249533666520239e-06,2.220446049250313e-14,3.435958471330435e-05
15,1,5.249427929655493e-06,2.220446049250313e-14,5.630412745390139e-06
16,1,5.249421318474466e-06,2.220446049250313e-14,1.213931698679301e-06
17,1,5.249421068800906e-06,2.220446049250313e-14,8.614588890208812e-08
