0,1,4.476234217087324e-02,8.071789743689094e-09,6.090932930286597e-02
1,1,2.364353741073010e-02,5.237256760667484e-02,3.934470895584907e-02
2,1,1.629740680786513e-03,7.902655360417385e-08,3.746660937579946e-02
3,1,1.413850937428553e-04,1.594434499580368e-03,2.618456872839429e-02
4,1,7.439516634488899e-05,7.946721413430678e-12,1.550730983545124e-02
5,1,4.191786305582276e-05,1.328188983764472e-06,1.394383241101179e-02
6,1,2.016837350842190e-05,1.564653174846151e-11,9.606426027498369e-03
7,1,8.684466674563271e-06,1.979755128785033e-09,5.275410948923534e-03
8,1,6.048401078969956e-06,2.220446049250313e-14,3.039367278401326e-03
9,1,2.532814690763435e-06,2.873040837999426e-13,3.365266811624138e-03
10,1,6.313134199740407e-07,2.220446049250313e-14,2.066625247255024e-03
11,1,6.446620154078994e-08,2.220446049250313e-14,6.674196822544688e-04
12,1,9.420723563547227e-09,2.220446049250313e-14,3.311619190100214e-04
13,1,2.566190200610272e-09,2.220446049250313e-14,1.461313097634717e-04
14,1,3.500573758921826e-10,2.220446049250313e-14,4.699575695214579e-05
15,1,2.518059809475765e-11,2.220446049250313e-14,1.049377203933607e-05
16,1,9.896468308239106e-12,2.220446049250313e-14,1.209531060371957e-06
17,1,9.700309559217709e-12,2.220446049250313e-14,8.258526236342579e-08
