0,1,4.486040289554165e-02,8.095724741865568e-09,6.005409852751935e-02
1,1,2.373265973622912e-02,5.235615749850636e-02,3.918645617890826e-02
2,1,1.723577809084573e-03,7.856023396191797e-08,3.646981706160021e-02
3,1,2.418003802414693e-04,1.596846520492322e-03,2.642960414929343e-02
4,1,1.742390102113988e-04,8.027473542049721e-12,1.578683380043467e-02
5,1,1.389833469003873e-04,1.591806313336538e-06,1.413167031255813e-02
6,1,1.152166194493335e-04,1.555186123943454e-11,1.006147479584289e-02
7,1,1.028815282317570e-04,2.274255185009011e-09,5.504956120393589e-03
8,1,9.988674367744388e-05,2.220446049250313e-14,3.390272373793745e-03
9,1,9.604144308193298e-05,3.761612176653430e-13,3.578744037318187e-03
10,1,9.403807175480209e-05,2.220446049250313e-14,2.014335475366913e-03
11,1,9.347235602565102e-05,2.220446049250313e-14,6.683278358827344e-04
12,1,9.341992575189330e-05,2.220446049250313e-14,3.267472342240688e-04
13,1,9.341327223377232e-05,2.220446049250313e-14,1.433301181845784e-04
14,1,9.341107407965691e-05,2.220446049250313e-14,4.674839745471553e-05
15,1,9.341076922165828e-05,2.220446049250313e-14,9.888452706344321e-06
16,1,9.341075523697055e-05,2.220446049250313e-14,1.145237287911916e-06
17,1,9.341075508339822e-05,2.220446049250313e-14,7.498643531065543e-08
