39480,2.568984925402578e+03,4.650160291779431e-08,8.889558172076184e-03,3.787184554145742e-01
57528,2.568995458342526e+03,5.570014498982089e-08,3.849981484956928e-03,2.574356390637766e-01
82512,2.569000164537712e+03,5.401894388017430e-08,1.535935271311961e-03,1.757864509157223e-01
120096,2.569002045939373e+03,3.053936232562005e-08,7.338913782153900e-04,1.207160015992178e-01
