0,1,4.473862061495949e-02,8.105392168855005e-09,6.043407303611136e-02
1,1,2.363184365435230e-02,5.234807548727077e-02,3.930728642960268e-02
2,1,1.634074515854118e-03,7.871441393185815e-08,3.679718278624358e-02
3,1,1.426092499862796e-04,1.596068660255954e-03,2.626694509936824e-02
4,1,7.512100675550467e-05,8.070123165867576e-12,1.559395322763730e-02
5,1,4.215704194338124e-05,1.367289343044132e-06,1.404220789865116e-02
6,1,2.008094699359656e-05,1.541580392441244e-11,9.621121323051835e-03
7,1,8.545712562637957e-06,2.025823063582680e-09,5.245264272110174e-03
8,1,5.933836093697331e-06,2.220446049250313e-14,3.024546875343275e-03
9,1,2.459184890493811e-06,2.840096975145096e-13,3.334454734906266e-03
10,1,6.086903323631332e-07,2.220446049250313e-14,2.023807161742512e-03
11,1,6.243849494326041e-08,2.220446049250313e-14,6.665426071526411e-04
12,1,9.445221439494551e-09,2.220446049250313e-14,3.314851780029347e-04
13,1,2.563373114454239e-09,2.220446049250313e-14,1.450450163171004e-04
14,1,3.314055239353321e-10,2.220446049250313e-14,4.661674533914669e-05
15,1,1.597727214018560e-11,2.220446049250313e-14,1.018115558051134e-05
16,1,1.473207100487171e-12,2.220446049250313e-14,1.172940916127031e-06
17,1,1.294096979870237e-12,2.220446049250313e-14,7.750199756389378e-08
