0,1,4.476648177827563e-02,8.112638604406644e-09,6.024986465388609e-02
1,1,2.363367335774944e-02,5.235751867110957e-02,3.930671143261666e-02
2,1,1.632234582158103e-03,7.870068685318611e-08,3.672762601603785e-02
3,1,1.434442060188083e-04,1.595891742303847e-03,2.637854716186782e-02
4,1,7.581202425510827e-05,8.105265677883980e-12,1.569803504536129e-02
5,1,4.231660954387328e-05,1.432407916798775e-06,1.407856368485863e-02
6,1,2.003600036007240e-05,1.470435137984362e-11,9.639656954532096e-03
7,1,8.555022307396063e-06,1.995623887221619e-09,5.241781766480544e-03
8,1,5.926358868852892e-06,2.220446049250313e-14,3.052593231243409e-03
9,1,2.446648022900370e-06,2.791718862386813e-13,3.338368020508330e-03
10,1,6.027555460802430e-07,2.220446049250313e-14,2.007833615205766e-03
11,1,6.241212181621576e-08,2.220446049250313e-14,6.757759857916708e-04
12,1,9.702103581755380e-09,2.220446049250313e-14,3.357437417025788e-04
13,1,2.631266424437001e-09,2.220446049250313e-14,1.457125282302759e-04
14,1,3.331599244127502e-10,2.220446049250313e-14,4.725906999177269e-05
15,1,1.674793979755580e-11,2.220446049250313e-14,1.009228103312956e-05
16,1,2.421068959343736e-12,2.220446049250313e-14,1.163510208612304e-06
17,1,2.248905935278588e-12,2.220446049250313e-14,7.513661021706656e-08
