0,1,4.717149612304199e-02,7.621072762485615e-09,6.808397825285162e-02
1,1,2.596679291325569e-02,5.208700845506528e-02,3.778549385497043e-02
2,1,2.865088437563766e-03,9.101703240038352e-08,3.774643506429003e-02
3,1,1.179068687837468e-03,1.646692159135876e-03,2.481703793523007e-02
4,1,1.092815639359817e-03,8.776853874684195e-12,1.392739992092812e-02
5,1,1.063551647186951e-03,4.479894978218674e-07,1.244117951646075e-02
6,1,1.051692798320395e-03,3.437166737007125e-11,5.922339442660560e-03
7,1,1.047892877214424e-03,1.208058970806392e-10,2.387525186859506e-03
8,1,1.047336467917101e-03,2.220446049250313e-14,1.698540140949916e-03
9,1,1.046678389119845e-03,2.220446049250313e-14,1.312826670791868e-03
10,1,1.046473554102592e-03,2.220446049250313e-14,8.676352453250244e-04
11,1,1.046334544764046e-03,2.220446049250313e-14,6.468539588141569e-04
12,1,1.046238229905701e-03,2.220446049250313e-14,5.269586289968158e-04
13,1,1.046187254764711e-03,2.220446049250313e-14,2.810642576432329e-04
14,1,1.046178467620574e-03,2.220446049250313e-14,7.149041236914836e-05
15,1,1.046177938844100e-03,2.220446049250313e-14,6.637770665796414e-06
16,1,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
17,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
18,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
19,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
20,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
21,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
22,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
23,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
24,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
25,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
26,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
27,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
28,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
29,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
30,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
31,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
32,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
33,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
34,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
35,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
36,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
37,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
38,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
39,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
40,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
41,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
42,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
43,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
44,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
45,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
46,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
47,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
48,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
49,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
50,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
51,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
52,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
53,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
54,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
55,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
56,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
57,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
58,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
59,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
60,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
61,12,1.046177929548994e-03,2.220446049250313e-14,5.033890629515244e-07
